LocID,Location,Year,AgeGrp,PopMale,PopFemale
204,Benin,2039,65-69,151.577,170.315
64,Bhutan,2039,65-69,16.654,13.983
68,Bolivia (Plurinational State of),2039,65-69,219.157,237.398
70,Bosnia and Herzegovina,2039,65-69,95.895,102.283
72,Botswana,2039,65-69,36.099,47.102
76,Brazil,2039,65-69,5364.237,6199.655
96,Brunei Darussalam,2039,65-69,13.252,13.576
100,Bulgaria,2039,65-69,199.083,223.941
854,Burkina Faso,2039,65-69,220.612,262.26
108,Burundi,2039,65-69,95.491,116.996
132,Cabo Verde,2039,65-69,11.566,11.74
116,Cambodia,2039,65-69,291.656,359.272
120,Cameroon,2039,65-69,299.201,326.276
124,Canada,2039,65-69,1119.372,1146.04
148,Chad,2039,65-69,150.134,164.22
830,Channel Islands,2039,65-69,6.349,6.633
152,Chile,2039,65-69,536.055,571.515
156,China,2039,65-69,53883.472,54818.827
344,"China, Hong Kong SAR",2039,65-69,218.965,315.993
446,"China, Macao SAR",2039,65-69,20.414,28.169
158,"China, Taiwan Province of China",2039,65-69,758.776,829.287
170,Colombia,2039,65-69,1182.523,1418.489
174,Comoros,2039,65-69,11.059,12.311
178,Congo,2039,65-69,80.119,88.308
188,Costa Rica,2039,65-69,131.124,141.537
191,Croatia,2039,65-69,112.018,123.944
192,Cuba,2039,65-69,418.469,439.572
531,Cura̤ao,2039,65-69,4.445,5.851
196,Cyprus,2039,65-69,36.565,39.997
203,Czechia,2039,65-69,368.076,379.844
384,C̫te d'Ivoire,2039,65-69,294.57,298.752
408,Dem. People's Republic of Korea,2039,65-69,834.192,974.424
180,Democratic Republic of the Congo,2039,65-69,1023.895,1128.195
208,Denmark,2039,65-69,172.657,180.633
262,Djibouti,2039,65-69,21.174,19.528
214,Dominican Republic,2039,65-69,230.344,259.42
218,Ecuador,2039,65-69,407.535,440.474
818,Egypt,2039,65-69,1725.561,2016.15
222,El Salvador,2039,65-69,109.3,162.6
226,Equatorial Guinea,2039,65-69,12.64,12.289
232,Eritrea,2039,65-69,43.395,51.093
233,Estonia,2039,65-69,38.516,42.74
748,Eswatini,2039,65-69,12.248,13.535
231,Ethiopia,2039,65-69,1514.782,1606.433
242,Fiji,2039,65-69,16.585,18.399
246,Finland,2039,65-69,143.763,149.061
250,France,2039,65-69,1956.943,2134.361
254,French Guiana,2039,65-69,7.673,8.346
258,French Polynesia,2039,65-69,8.789,9.18
266,Gabon,2039,65-69,39.098,36.012
270,Gambia,2039,65-69,24.087,29.126
268,Georgia,2039,65-69,86.594,115.185
276,Germany,2039,65-69,2432.714,2547.19
288,Ghana,2039,65-69,483.221,523.079
300,Greece,2039,65-69,350.479,378.915
308,Grenada,2039,65-69,2.448,2.519
312,Guadeloupe,2039,65-69,10.736,15.234
316,Guam,2039,65-69,4.388,4.589
320,Guatemala,2039,65-69,269.544,344.541
324,Guinea,2039,65-69,111.054,169.78
624,Guinea-Bissau,2039,65-69,19.287,24.299
328,Guyana,2039,65-69,15.739,17.935
332,Haiti,2039,65-69,159.666,193.534
340,Honduras,2039,65-69,180.537,205.892
348,Hungary,2039,65-69,287.662,332.722
352,Iceland,2039,65-69,9.964,9.895
356,India,2039,65-69,29789.563,30470.154
360,Indonesia,2039,65-69,6875.625,7474.838
364,Iran (Islamic Republic of),2039,65-69,2255.743,2276.588
368,Iraq,2039,65-69,633.725,719.017
372,Ireland,2039,65-69,164.837,171.63
376,Israel,2039,65-69,220.778,232.092
380,Italy,2039,65-69,2249.8,2369.055
388,Jamaica,2039,65-69,65.604,79.677
392,Japan,2039,65-69,4609.147,4713.045
400,Jordan,2039,65-69,200.561,196.844
398,Kazakhstan,2039,65-69,378.771,490.026
404,Kenya,2039,65-69,708.627,831.007
296,Kiribati,2039,65-69,1.581,2.121
414,Kuwait,2039,65-69,201.918,131.109
417,Kyrgyzstan,2039,65-69,111.629,142.359
428,Latvia,2039,65-69,46.157,59.642
422,Lebanon,2039,65-69,161.222,158.877
426,Lesotho,2039,65-69,24.58,33.833
430,Liberia,2039,65-69,67.756,73.683
434,Libya,2039,65-69,183.47,195.998
440,Lithuania,2039,65-69,68.092,89.589
442,Luxembourg,2039,65-69,22.436,21.055
450,Madagascar,2039,65-69,374.299,420.24
454,Malawi,2039,65-69,194.409,248.117
458,Malaysia,2039,65-69,774.268,811.896
462,Maldives,2039,65-69,13.771,9.929
466,Mali,2039,65-69,211.69,236.284
470,Malta,2039,65-69,13.151,12.773
474,Martinique,2039,65-69,10.121,14.634
478,Mauritania,2039,65-69,64.154,71.274
480,Mauritius,2039,65-69,31.957,35.566
175,Mayotte,2039,65-69,5.043,5.364
928,Melanesia,2039,65-69,181.857,197.465
484,Mexico,2039,65-69,2966.537,3619.504
954,Micronesia,2039,65-69,11.385,12.641
496,Mongolia,2039,65-69,62.815,82.728
499,Montenegro,2039,65-69,15.906,18.715
504,Morocco,2039,65-69,859.816,1008.123
508,Mozambique,2039,65-69,264.077,408.37
104,Myanmar,2039,65-69,1102.209,1449.68
516,Namibia,2039,65-69,30.603,41.155
524,Nepal,2039,65-69,552.648,677.966
528,Netherlands,2039,65-69,539.679,558.719
540,New Caledonia,2039,65-69,9.08,9.648
554,New Zealand,2039,65-69,140.841,159.449
558,Nicaragua,2039,65-69,120.522,155.96
562,Niger,2039,65-69,230.781,267.538
566,Nigeria,2039,65-69,2345.443,2511.794
807,North Macedonia,2039,65-69,59.601,64.114
578,Norway,2039,65-69,184.035,176.722
1835,Oceania (excluding Australia and New Zealand),2039,65-69,209.574,227.519
512,Oman,2039,65-69,134.994,62.846
586,Pakistan,2039,65-69,3578.11,3608.324
591,Panama,2039,65-69,113.247,120.468
598,Papua New Guinea,2039,65-69,139.89,151.699
600,Paraguay,2039,65-69,124.05,127.788
604,Peru,2039,65-69,864.076,874.112
608,Philippines,2039,65-69,2007.978,2380.577
616,Poland,2039,65-69,1011.287,1138.519
957,Polynesia,2039,65-69,16.332,17.413
620,Portugal,2039,65-69,343.0,398.258
630,Puerto Rico,2039,65-69,82.457,100.697
634,Qatar,2039,65-69,115.106,29.103
410,Republic of Korea,2039,65-69,1995.284,2061.427
498,Republic of Moldova,2039,65-69,82.269,111.76
642,Romania,2039,65-69,582.972,666.189
643,Russian Federation,2039,65-69,3126.658,4356.448
646,Rwanda,2039,65-69,155.203,191.913
638,R̩union,2039,65-69,25.976,29.914
662,Saint Lucia,2039,65-69,4.884,5.806
670,Saint Vincent and the Grenadines,2039,65-69,2.656,2.795
882,Samoa,2039,65-69,3.805,3.751
678,Sao Tome and Principe,2039,65-69,2.552,3.0
682,Saudi Arabia,2039,65-69,1248.872,761.838
686,Senegal,2039,65-69,180.538,259.501
688,Serbia,2039,65-69,234.816,270.402
690,Seychelles,2039,65-69,2.861,3.065
694,Sierra Leone,2039,65-69,86.436,98.974
702,Singapore,2039,65-69,241.014,222.117
703,Slovakia,2039,65-69,158.719,176.306
705,Slovenia,2039,65-69,67.728,65.784
90,Solomon Islands,2039,65-69,11.461,12.534
706,Somalia,2039,65-69,153.199,181.027
724,Spain,2039,65-69,1786.454,1826.834
144,Sri Lanka,2039,65-69,547.277,634.075
275,State of Palestine,2039,65-69,77.833,83.139
729,Sudan,2039,65-69,592.352,670.66
740,Suriname,2039,65-69,13.47,15.717
752,Sweden,2039,65-69,313.962,312.877
756,Switzerland,2039,65-69,288.853,294.234
760,Syrian Arab Republic,2039,65-69,442.38,492.58
762,Tajikistan,2039,65-69,145.507,172.448
764,Thailand,2039,65-69,2227.512,2680.814
626,Timor-Leste,2039,65-69,20.282,21.338
768,Togo,2039,65-69,106.679,120.004
776,Tonga,2039,65-69,1.594,2.062
780,Trinidad and Tobago,2039,65-69,33.499,38.58
788,Tunisia,2039,65-69,293.871,335.204
792,Turkey,2039,65-69,2195.671,2457.591
795,Turkmenistan,2039,65-69,101.637,129.204
800,Uganda,2039,65-69,422.816,510.972
804,Ukraine,2039,65-69,978.261,1368.781
784,United Arab Emirates,2039,65-69,388.345,120.034
826,United Kingdom,2039,65-69,1967.692,2067.006
834,United Republic of Tanzania,2039,65-69,727.915,808.747
850,United States Virgin Islands,2039,65-69,2.623,3.169
840,United States of America,2039,65-69,8665.3,9234.412
858,Uruguay,2039,65-69,87.77,98.289
860,Uzbekistan,2039,65-69,634.497,761.031
548,Vanuatu,2039,65-69,4.841,5.185
862,Venezuela (Bolivarian Republic of),2039,65-69,665.948,772.282
704,Viet Nam,2039,65-69,2495.397,2884.932
887,Yemen,2039,65-69,331.032,363.98
894,Zambia,2039,65-69,185.179,227.324
716,Zimbabwe,2039,65-69,140.968,190.365
4,Afghanistan,2039,60-64,657.19,640.353
8,Albania,2039,60-64,66.593,72.858
12,Algeria,2039,60-64,1327.957,1349.463
24,Angola,2039,60-64,459.852,550.466
28,Antigua and Barbuda,2039,60-64,2.843,3.454
32,Argentina,2039,60-64,1308.16,1440.42
51,Armenia,2039,60-64,68.762,92.838
533,Aruba,2039,60-64,2.833,3.635
36,Australia,2039,60-64,777.488,803.211
40,Austria,2039,60-64,268.916,275.961
31,Azerbaijan,2039,60-64,271.151,300.7
44,Bahamas,2039,60-64,11.362,13.343
48,Bahrain,2039,60-64,63.849,37.552
50,Bangladesh,2039,60-64,4556.419,4771.437
52,Barbados,2039,60-64,8.296,8.966
112,Belarus,2039,60-64,255.288,309.136
56,Belgium,2039,60-64,361.416,357.666
84,Belize,2039,60-64,9.373,10.773
204,Benin,2039,60-64,205.371,223.471
64,Bhutan,2039,60-64,22.775,18.271
68,Bolivia (Plurinational State of),2039,60-64,273.315,289.838
70,Bosnia and Herzegovina,2039,60-64,99.377,102.186
72,Botswana,2039,60-64,53.244,67.591
76,Brazil,2039,60-64,6514.183,7194.373
96,Brunei Darussalam,2039,60-64,16.033,15.363
100,Bulgaria,2039,60-64,230.022,241.016
854,Burkina Faso,2039,60-64,325.533,363.981
108,Burundi,2039,60-64,158.084,176.127
132,Cabo Verde,2039,60-64,15.418,15.086
116,Cambodia,2039,60-64,208.255,263.55
120,Cameroon,2039,60-64,436.163,458.645
124,Canada,2039,60-64,1195.361,1222.062
148,Chad,2039,60-64,216.784,228.959
830,Channel Islands,2039,60-64,5.824,5.962
152,Chile,2039,60-64,589.279,609.306
156,China,2039,60-64,46786.757,46047.196
344,"China, Hong Kong SAR",2039,60-64,219.649,334.636
446,"China, Macao SAR",2039,60-64,21.085,23.042
158,"China, Taiwan Province of China",2039,60-64,903.675,977.762
170,Colombia,2039,60-64,1415.326,1605.675
174,Comoros,2039,60-64,15.569,16.547
178,Congo,2039,60-64,110.377,117.562
188,Costa Rica,2039,60-64,156.525,162.431
191,Croatia,2039,60-64,129.158,133.767
192,Cuba,2039,60-64,299.752,303.165
531,Cura̤ao,2039,60-64,3.93,5.281
196,Cyprus,2039,60-64,41.725,45.054
203,Czechia,2039,60-64,443.46,440.88
384,C̫te d'Ivoire,2039,60-64,421.494,432.072
408,Dem. People's Republic of Korea,2039,60-64,698.431,744.408
180,Democratic Republic of the Congo,2039,60-64,1385.272,1485.433
208,Denmark,2039,60-64,172.205,177.399
262,Djibouti,2039,60-64,28.578,26.457
214,Dominican Republic,2039,60-64,272.45,296.337
218,Ecuador,2039,60-64,474.961,503.093
818,Egypt,2039,60-64,2421.357,2582.953
222,El Salvador,2039,60-64,128.927,187.058
226,Equatorial Guinea,2039,60-64,16.931,15.623
232,Eritrea,2039,60-64,50.123,58.001
233,Estonia,2039,60-64,40.37,41.346
748,Eswatini,2039,60-64,16.937,22.602
231,Ethiopia,2039,60-64,1951.488,2077.768
242,Fiji,2039,60-64,21.502,22.485
246,Finland,2039,60-64,162.236,162.582
250,France,2039,60-64,1855.936,1985.091
254,French Guiana,2039,60-64,9.228,9.651
258,French Polynesia,2039,60-64,8.751,8.711
266,Gabon,2039,60-64,55.194,47.947
270,Gambia,2039,60-64,34.159,40.184
268,Georgia,2039,60-64,99.771,123.277
276,Germany,2039,60-64,2372.378,2421.604
288,Ghana,2039,60-64,632.632,659.846
300,Greece,2039,60-64,366.001,372.978
308,Grenada,2039,60-64,2.64,2.786
312,Guadeloupe,2039,60-64,8.328,12.745
316,Guam,2039,60-64,4.292,4.367
320,Guatemala,2039,60-64,371.06,447.857
324,Guinea,2039,60-64,161.384,228.358
624,Guinea-Bissau,2039,60-64,28.321,34.39
328,Guyana,2039,60-64,17.09,18.525
332,Haiti,2039,60-64,226.014,260.288
340,Honduras,2039,60-64,240.484,260.581
348,Hungary,2039,60-64,349.604,380.666
352,Iceland,2039,60-64,10.503,10.462
356,India,2039,60-64,37423.65,37225.724
360,Indonesia,2039,60-64,8230.105,8623.992
364,Iran (Islamic Republic of),2039,60-64,2894.936,2908.351
368,Iraq,2039,60-64,875.453,918.322
372,Ireland,2039,60-64,185.027,196.329
376,Israel,2039,60-64,256.048,264.048
380,Italy,2039,60-64,2077.267,2128.943
388,Jamaica,2039,60-64,67.641,83.282
392,Japan,2039,60-64,4220.075,4218.078
400,Jordan,2039,60-64,244.406,235.758
398,Kazakhstan,2039,60-64,463.312,547.53
404,Kenya,2039,60-64,1023.42,1144.286
296,Kiribati,2039,60-64,2.184,2.659
414,Kuwait,2039,60-64,250.553,147.069
417,Kyrgyzstan,2039,60-64,139.009,161.506
428,Latvia,2039,60-64,48.067,56.808
422,Lebanon,2039,60-64,179.19,181.882
426,Lesotho,2039,60-64,39.069,44.038
430,Liberia,2039,60-64,93.823,98.205
434,Libya,2039,60-64,240.066,248.467
440,Lithuania,2039,60-64,65.072,77.446
442,Luxembourg,2039,60-64,22.493,21.309
450,Madagascar,2039,60-64,517.202,554.028
454,Malawi,2039,60-64,284.961,339.866
458,Malaysia,2039,60-64,929.791,893.2
462,Maldives,2039,60-64,19.588,11.963
466,Mali,2039,60-64,303.721,327.913
470,Malta,2039,60-64,15.18,14.558
474,Martinique,2039,60-64,7.544,11.11
478,Mauritania,2039,60-64,91.835,96.498
480,Mauritius,2039,60-64,41.846,44.726
175,Mayotte,2039,60-64,6.335,7.156
928,Melanesia,2039,60-64,247.775,259.922
484,Mexico,2039,60-64,3421.697,4083.828
954,Micronesia,2039,60-64,12.012,13.148
496,Mongolia,2039,60-64,80.273,98.273
499,Montenegro,2039,60-64,18.33,20.125
504,Morocco,2039,60-64,1004.022,1152.193
508,Mozambique,2039,60-64,405.39,541.131
104,Myanmar,2039,60-64,1392.433,1691.691
516,Namibia,2039,60-64,43.842,53.441
524,Nepal,2039,60-64,640.347,873.938
528,Netherlands,2039,60-64,488.834,496.332
540,New Caledonia,2039,60-64,9.162,9.668
554,New Zealand,2039,60-64,131.349,145.417
558,Nicaragua,2039,60-64,161.703,196.146
562,Niger,2039,60-64,312.517,357.637
566,Nigeria,2039,60-64,3399.45,3540.753
807,North Macedonia,2039,60-64,68.383,69.977
578,Norway,2039,60-64,178.778,167.552
1835,Oceania (excluding Australia and New Zealand),2039,60-64,276.635,290.678
512,Oman,2039,60-64,183.974,98.274
586,Pakistan,2039,60-64,4750.803,4730.771
591,Panama,2039,60-64,130.311,135.444
598,Papua New Guinea,2039,60-64,195.662,204.348
600,Paraguay,2039,60-64,164.888,163.741
604,Peru,2039,60-64,1023.396,1010.328
608,Philippines,2039,60-64,2561.431,2820.135
616,Poland,2039,60-64,1269.726,1344.035
957,Polynesia,2039,60-64,16.848,17.608
620,Portugal,2039,60-64,348.77,392.958
630,Puerto Rico,2039,60-64,84.514,96.52
634,Qatar,2039,60-64,125.23,36.137
410,Republic of Korea,2039,60-64,1916.866,1901.337
498,Republic of Moldova,2039,60-64,111.231,134.024
642,Romania,2039,60-64,659.087,709.782
643,Russian Federation,2039,60-64,3874.997,4940.279
646,Rwanda,2039,60-64,227.446,262.806
638,R̩union,2039,60-64,25.228,30.106
662,Saint Lucia,2039,60-64,5.334,5.988
670,Saint Vincent and the Grenadines,2039,60-64,3.045,3.255
882,Samoa,2039,60-64,4.101,4.123
678,Sao Tome and Principe,2039,60-64,4.108,4.5
682,Saudi Arabia,2039,60-64,1639.093,1118.077
686,Senegal,2039,60-64,254.711,344.6
688,Serbia,2039,60-64,266.989,288.219
690,Seychelles,2039,60-64,3.256,3.145
694,Sierra Leone,2039,60-64,127.203,135.067
702,Singapore,2039,60-64,241.908,226.998
703,Slovakia,2039,60-64,202.466,208.467
705,Slovenia,2039,60-64,77.271,71.793
90,Solomon Islands,2039,60-64,14.764,16.395
706,Somalia,2039,60-64,195.756,222.645
724,Spain,2039,60-64,1929.795,1945.702
144,Sri Lanka,2039,60-64,653.473,749.312
275,State of Palestine,2039,60-64,105.296,106.792
729,Sudan,2039,60-64,766.179,869.865
740,Suriname,2039,60-64,14.201,15.73
752,Sweden,2039,60-64,304.039,297.343
756,Switzerland,2039,60-64,280.357,281.404
760,Syrian Arab Republic,2039,60-64,637.802,695.465
762,Tajikistan,2039,60-64,186.198,206.217
764,Thailand,2039,60-64,2275.049,2616.313
626,Timor-Leste,2039,60-64,18.241,19.293
768,Togo,2039,60-64,154.008,167.022
776,Tonga,2039,60-64,1.846,2.296
780,Trinidad and Tobago,2039,60-64,40.529,44.193
788,Tunisia,2039,60-64,355.106,398.953
792,Turkey,2039,60-64,2592.421,2777.837
795,Turkmenistan,2039,60-64,138.429,163.92
800,Uganda,2039,60-64,609.009,718.469
804,Ukraine,2039,60-64,1220.293,1545.43
784,United Arab Emirates,2039,60-64,401.346,137.263
826,United Kingdom,2039,60-64,2030.849,2081.682
834,United Republic of Tanzania,2039,60-64,1029.148,1101.268
850,United States Virgin Islands,2039,60-64,2.337,2.887
840,United States of America,2039,60-64,9202.497,9618.129
858,Uruguay,2039,60-64,102.493,109.978
860,Uzbekistan,2039,60-64,831.958,931.182
548,Vanuatu,2039,60-64,6.685,7.026
862,Venezuela (Bolivarian Republic of),2039,60-64,816.962,918.907
704,Viet Nam,2039,60-64,2934.399,3231.219
887,Yemen,2039,60-64,519.027,530.641
894,Zambia,2039,60-64,283.685,329.03
716,Zimbabwe,2039,60-64,228.482,290.7
4,Afghanistan,2039,55-59,878.475,848.759
8,Albania,2039,55-59,76.634,67.589
12,Algeria,2039,55-59,1642.556,1644.8
24,Angola,2039,55-59,632.051,720.401
28,Antigua and Barbuda,2039,55-59,3.057,3.548
32,Argentina,2039,55-59,1427.6,1500.797
51,Armenia,2039,55-59,90.807,118.037
533,Aruba,2039,55-59,2.637,3.234
36,Australia,2039,55-59,901.145,914.892
40,Austria,2039,55-59,304.328,304.57
31,Azerbaijan,2039,55-59,360.75,375.493
44,Bahamas,2039,55-59,11.869,13.771
48,Bahrain,2039,55-59,85.655,40.382
50,Bangladesh,2039,55-59,5487.567,5738.729
52,Barbados,2039,55-59,8.61,9.24
112,Belarus,2039,55-59,304.2,332.747
56,Belgium,2039,55-59,370.508,374.955
84,Belize,2039,55-59,11.675,13.315
204,Benin,2039,55-59,265.911,281.209
64,Bhutan,2039,55-59,29.348,24.428
68,Bolivia (Plurinational State of),2039,55-59,328.737,342.689
70,Bosnia and Herzegovina,2039,55-59,114.379,114.098
72,Botswana,2039,55-59,70.002,84.973
76,Brazil,2039,55-59,7687.758,8220.8
96,Brunei Darussalam,2039,55-59,18.749,16.703
100,Bulgaria,2039,55-59,223.369,218.612
854,Burkina Faso,2039,55-59,442.839,472.286
108,Burundi,2039,55-59,256.198,273.773
132,Cabo Verde,2039,55-59,21.04,20.197
116,Cambodia,2039,55-59,645.552,732.201
120,Cameroon,2039,55-59,605.452,623.6
124,Canada,2039,55-59,1343.717,1359.232
148,Chad,2039,55-59,293.042,304.227
830,Channel Islands,2039,55-59,6.251,6.098
152,Chile,2039,55-59,632.633,639.79
156,China,2039,55-59,46756.272,45251.107
344,"China, Hong Kong SAR",2039,55-59,231.145,360.585
446,"China, Macao SAR",2039,55-59,29.451,31.357
158,"China, Taiwan Province of China",2039,55-59,928.642,975.592
170,Colombia,2039,55-59,1639.251,1759.453
174,Comoros,2039,55-59,21.456,21.985
178,Congo,2039,55-59,133.279,138.738
188,Costa Rica,2039,55-59,185.33,187.749
191,Croatia,2039,55-59,135.131,135.432
192,Cuba,2039,55-59,312.539,308.642
531,Cura̤ao,2039,55-59,4.151,5.397
196,Cyprus,2039,55-59,45.431,47.992
203,Czechia,2039,55-59,393.821,380.385
384,C̫te d'Ivoire,2039,55-59,547.917,565.985
408,Dem. People's Republic of Korea,2039,55-59,808.479,818.226
180,Democratic Republic of the Congo,2039,55-59,1800.068,1888.949
208,Denmark,2039,55-59,156.842,159.349
262,Djibouti,2039,55-59,33.379,32.923
214,Dominican Republic,2039,55-59,317.351,328.122
218,Ecuador,2039,55-59,548.091,568.571
818,Egypt,2039,55-59,3116.049,3185.627
222,El Salvador,2039,55-59,142.137,201.527
226,Equatorial Guinea,2039,55-59,28.956,22.888
232,Eritrea,2039,55-59,71.337,76.042
233,Estonia,2039,55-59,42.478,42.162
748,Eswatini,2039,55-59,24.006,35.159
231,Ethiopia,2039,55-59,2577.788,2760.937
242,Fiji,2039,55-59,28.152,28.829
246,Finland,2039,55-59,179.398,175.348
250,France,2039,55-59,1950.425,2069.811
254,French Guiana,2039,55-59,9.793,10.858
258,French Polynesia,2039,55-59,9.251,9.777
266,Gabon,2039,55-59,71.569,65.505
270,Gambia,2039,55-59,45.607,51.745
268,Georgia,2039,55-59,111.612,129.07
276,Germany,2039,55-59,2664.19,2619.664
288,Ghana,2039,55-59,806.882,813.145
300,Greece,2039,55-59,366.143,362.222
308,Grenada,2039,55-59,3.734,3.903
312,Guadeloupe,2039,55-59,6.228,10.604
316,Guam,2039,55-59,4.459,4.514
320,Guatemala,2039,55-59,489.632,556.11
324,Guinea,2039,55-59,233.445,297.422
624,Guinea-Bissau,2039,55-59,40.98,47.996
328,Guyana,2039,55-59,19.72,20.688
332,Haiti,2039,55-59,325.106,357.538
340,Honduras,2039,55-59,301.282,314.124
348,Hungary,2039,55-59,307.715,321.523
352,Iceland,2039,55-59,11.749,11.365
356,India,2039,55-59,46295.383,44479.238
360,Indonesia,2039,55-59,9499.997,9795.839
364,Iran (Islamic Republic of),2039,55-59,3814.222,3897.336
368,Iraq,2039,55-59,1091.889,1095.419
372,Ireland,2039,55-59,189.081,201.919
376,Israel,2039,55-59,272.927,276.702
380,Italy,2039,55-59,1852.493,1860.422
388,Jamaica,2039,55-59,84.568,96.636
392,Japan,2039,55-59,3858.965,3771.585
400,Jordan,2039,55-59,299.422,287.646
398,Kazakhstan,2039,55-59,556.495,609.223
404,Kenya,2039,55-59,1380.964,1497.125
296,Kiribati,2039,55-59,2.863,3.361
414,Kuwait,2039,55-59,231.323,151.126
417,Kyrgyzstan,2039,55-59,180.323,195.022
428,Latvia,2039,55-59,50.367,53.964
422,Lebanon,2039,55-59,185.839,208.537
426,Lesotho,2039,55-59,55.802,56.683
430,Liberia,2039,55-59,121.829,124.729
434,Libya,2039,55-59,261.072,270.545
440,Lithuania,2039,55-59,63.295,66.34
442,Luxembourg,2039,55-59,24.107,24.033
450,Madagascar,2039,55-59,650.611,679.147
454,Malawi,2039,55-59,376.684,433.981
458,Malaysia,2039,55-59,1270.951,1183.984
462,Maldives,2039,55-59,29.602,17.408
466,Mali,2039,55-59,391.93,414.043
470,Malta,2039,55-59,16.412,15.399
474,Martinique,2039,55-59,6.672,9.682
478,Mauritania,2039,55-59,122.408,123.969
480,Mauritius,2039,55-59,39.968,41.763
175,Mayotte,2039,55-59,6.371,8.502
928,Melanesia,2039,55-59,310.637,315.71
484,Mexico,2039,55-59,3836.953,4432.013
954,Micronesia,2039,55-59,13.4,14.232
496,Mongolia,2039,55-59,101.441,112.892
499,Montenegro,2039,55-59,21.228,21.693
504,Morocco,2039,55-59,1222.965,1341.299
508,Mozambique,2039,55-59,573.982,703.414
104,Myanmar,2039,55-59,1621.023,1832.99
516,Namibia,2039,55-59,58.086,67.357
524,Nepal,2039,55-59,711.265,1032.002
528,Netherlands,2039,55-59,500.757,496.319
540,New Caledonia,2039,55-59,10.034,9.995
554,New Zealand,2039,55-59,138.395,152.243
558,Nicaragua,2039,55-59,210.363,238.07
562,Niger,2039,55-59,376.305,462.706
566,Nigeria,2039,55-59,4463.278,4538.738
807,North Macedonia,2039,55-59,77.358,76.079
578,Norway,2039,55-59,189.542,176.073
1835,Oceania (excluding Australia and New Zealand),2039,55-59,342.055,349.329
512,Oman,2039,55-59,185.843,135.442
586,Pakistan,2039,55-59,6086.351,5997.859
591,Panama,2039,55-59,142.944,145.61
598,Papua New Guinea,2039,55-59,248.134,250.252
600,Paraguay,2039,55-59,219.177,215.559
604,Peru,2039,55-59,1175.237,1131.802
608,Philippines,2039,55-59,3052.864,3239.814
616,Poland,2039,55-59,1500.806,1482.482
957,Polynesia,2039,55-59,18.018,19.387
620,Portugal,2039,55-59,314.196,343.315
630,Puerto Rico,2039,55-59,81.717,90.083
634,Qatar,2039,55-59,143.924,60.834
410,Republic of Korea,2039,55-59,1924.23,1831.363
498,Republic of Moldova,2039,55-59,146.642,158.891
642,Romania,2039,55-59,557.555,563.332
643,Russian Federation,2039,55-59,4790.497,5554.965
646,Rwanda,2039,55-59,322.896,386.501
638,R̩union,2039,55-59,22.756,27.771
662,Saint Lucia,2039,55-59,6.11,6.821
670,Saint Vincent and the Grenadines,2039,55-59,3.254,3.613
882,Samoa,2039,55-59,4.36,4.267
678,Sao Tome and Principe,2039,55-59,5.172,5.333
682,Saudi Arabia,2039,55-59,1673.237,1226.73
686,Senegal,2039,55-59,356.499,444.755
688,Serbia,2039,55-59,273.387,280.044
690,Seychelles,2039,55-59,3.549,3.085
694,Sierra Leone,2039,55-59,175.62,178.223
702,Singapore,2039,55-59,242.058,229.819
703,Slovakia,2039,55-59,209.668,208.354
705,Slovenia,2039,55-59,77.171,71.556
90,Solomon Islands,2039,55-59,16.471,18.375
706,Somalia,2039,55-59,243.824,267.986
724,Spain,2039,55-59,1664.758,1706.621
144,Sri Lanka,2039,55-59,645.716,771.734
275,State of Palestine,2039,55-59,132.207,130.541
729,Sudan,2039,55-59,971.176,1072.756
740,Suriname,2039,55-59,16.502,18.005
752,Sweden,2039,55-59,317.309,304.937
756,Switzerland,2039,55-59,312.715,312.867
760,Syrian Arab Republic,2039,55-59,879.148,939.716
762,Tajikistan,2039,55-59,250.357,265.599
764,Thailand,2039,55-59,2170.356,2364.046
626,Timor-Leste,2039,55-59,27.373,27.656
768,Togo,2039,55-59,202.685,212.249
776,Tonga,2039,55-59,2.132,2.79
780,Trinidad and Tobago,2039,55-59,54.431,57.675
788,Tunisia,2039,55-59,450.296,475.498
792,Turkey,2039,55-59,2884.03,2997.045
795,Turkmenistan,2039,55-59,172.73,195.078
800,Uganda,2039,55-59,837.188,964.12
804,Ukraine,2039,55-59,1499.713,1679.939
784,United Arab Emirates,2039,55-59,311.97,144.45
826,United Kingdom,2039,55-59,2209.616,2267.135
834,United Republic of Tanzania,2039,55-59,1339.867,1404.98
850,United States Virgin Islands,2039,55-59,2.056,2.678
840,United States of America,2039,55-59,10235.221,10423.265
858,Uruguay,2039,55-59,101.909,106.031
860,Uzbekistan,2039,55-59,1080.521,1159.213
548,Vanuatu,2039,55-59,7.846,8.259
862,Venezuela (Bolivarian Republic of),2039,55-59,942.65,1031.609
704,Viet Nam,2039,55-59,3438.22,3609.541
887,Yemen,2039,55-59,738.596,761.147
894,Zambia,2039,55-59,377.983,427.852
716,Zimbabwe,2039,55-59,288.975,375.397
4,Afghanistan,2039,50-54,1116.916,1043.889
8,Albania,2039,50-54,106.482,87.772
12,Algeria,2039,50-54,1797.036,1784.982
24,Angola,2039,50-54,834.537,918.84
28,Antigua and Barbuda,2039,50-54,3.197,3.587
32,Argentina,2039,50-54,1555.881,1592.855
51,Armenia,2039,50-54,113.714,135.967
533,Aruba,2039,50-54,2.625,2.737
